e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.44,3.35,7.29,13.94,27.13,37.26,43.74,47.45,50.99,55.11,59.01,62.48,65.82,69.51,74.88,81.23,87.65,93.77,99.89,106.01,111.93,117.07,122.27,127.22,131.95,136.50,140.55,144.16,147.47,150.39,152.47,152.36,150.28,146.45,141.10,135.58,130.74,126.44,122.25,117.45,111.87,106.10,100.35,94.45,88.70,81.98,73.53,62.83,54.23,47.76,42.17,36.59,30.46,22.64,14.40,7.12,3.08,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,2.21,4.40,8.85,16.59,28.99,37.23,42.09,45.09,48.13,51.81,55.62,59.28,62.74,66.49,72.07,79.05,86.55,93.02,98.99,105.03,110.98,115.88,120.76,125.10,129.08,133.10,137.22,140.85,144.41,148.01,150.86,152.34,151.61,148.53,143.49,138.47,134.06,130.02,125.98,121.74,116.83,111.58,105.68,97.95,90.93,83.98,76.39,67.55,59.11,52.51,47.52,43.64,38.98,32.30,22.56,11.86,6.30,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,8.13,11.89,21.80,31.09,36.36,39.60,42.39,45.48,49.25,53.06,56.72,60.41,64.70,70.50,77.64,85.57,92.23,98.05,103.77,109.41,114.34,119.03,122.99,126.43,129.93,133.91,137.54,141.16,145.07,149.11,151.77,152.25,150.41,146.41,141.63,137.31,133.38,129.46,125.23,120.58,115.32,108.77,99.82,92.80,86.04,78.96,71.61,64.32,58.24,53.46,49.65,44.79,37.73,29.53,20.51,11.01,6.39,4.70,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,5.60,9.57,14.27,23.83,30.33,33.66,36.12,39.12,42.84,46.94,50.91,54.76,58.88,63.68,69.56,76.51,84.25,90.93,96.86,102.46,107.72,112.26,116.81,120.67,123.97,127.18,130.82,134.48,138.31,142.60,147.56,151.41,153.51,153.46,150.52,145.68,141.09,136.94,132.80,128.26,123.50,118.02,111.18,102.43,95.61,89.18,82.56,75.79,69.72,64.66,60.14,55.56,49.63,41.48,33.94,26.69,16.84,9.30,6.01,3.80,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,5.38,8.80,14.91,21.88,26.40,29.13,31.76,35.33,39.90,44.53,48.89,53.14,57.84,63.06,68.93,75.53,82.78,89.21,95.34,101.01,105.93,109.85,114.22,118.21,121.71,124.90,128.19,131.94,136.14,140.90,146.37,151.26,155.08,157.00,155.17,150.49,145.48,140.78,136.25,131.31,126.05,120.17,113.38,105.81,99.29,93.25,87.05,80.33,75.12,71.09,66.80,61.05,53.52,44.29,36.58,30.48,23.14,14.06,7.45,3.91,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,4.25,6.87,11.08,14.67,18.55,22.39,26.46,30.97,35.80,41.21,46.37,51.28,56.66,62.19,68.04,74.54,81.70,87.34,93.28,98.96,103.82,107.59,111.65,115.78,119.75,123.29,126.73,130.90,135.60,140.69,146.06,151.07,155.54,158.66,158.50,155.81,150.70,145.10,140.58,135.52,129.15,122.45,115.84,109.35,103.45,97.72,91.86,85.66,80.09,75.83,71.21,64.55,55.19,46.45,39.54,34.03,27.88,19.29,10.77,4.47,1.81,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.58,3.36,5.67,8.50,10.39,13.12,17.00,21.48,26.25,31.38,37.71,43.72,49.16,54.82,60.69,66.66,73.05,79.84,85.14,90.42,95.88,101.14,105.16,109.27,113.59,118.00,122.21,126.05,130.48,135.53,141.01,146.24,150.78,155.00,158.46,159.66,158.74,154.83,149.52,144.37,139.35,132.40,125.26,118.84,113.03,107.70,102.13,96.23,90.13,84.39,79.59,74.22,66.81,57.14,49.15,43.13,38.41,33.07,24.20,14.18,6.10,2.96,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.48,2.92,5.04,7.13,8.49,9.96,13.13,17.22,21.79,27.18,34.26,41.03,46.97,52.58,58.74,64.84,71.02,77.32,82.61,87.19,92.31,97.98,102.56,107.03,111.66,116.50,121.44,125.80,130.47,135.78,141.60,146.58,150.47,154.09,157.41,159.51,159.90,157.64,153.19,147.27,142.27,135.23,128.10,121.97,116.66,111.78,106.32,100.18,93.67,87.74,82.46,76.43,68.60,59.93,52.74,47.27,42.96,37.98,28.30,17.44,8.64,4.87,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.35,2.64,4.59,6.54,7.85,9.08,11.41,14.70,18.93,24.25,31.16,38.38,44.99,50.22,56.45,62.36,68.11,74.04,79.56,84.22,88.97,94.25,99.75,104.91,110.19,115.58,120.78,125.63,130.92,136.63,142.34,146.69,150.35,153.73,156.78,158.96,159.80,158.14,154.13,148.21,142.96,136.39,129.97,124.50,119.83,115.18,109.88,103.54,95.86,88.97,83.77,78.14,70.99,64.68,58.21,52.01,46.29,40.58,30.32,20.41,12.27,6.73,4.22,1.59,0.10,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.06,2.32,4.20,6.13,7.51,8.63,10.33,13.15,17.44,22.64,29.38,36.63,43.41,48.50,54.32,59.77,65.13,70.87,76.48,81.57,86.50,91.58,97.17,102.88,108.97,115.03,120.42,125.96,131.76,137.48,142.64,146.61,150.17,153.24,155.78,157.78,159.09,157.81,154.08,148.41,143.23,137.22,131.31,126.17,121.96,117.37,111.96,105.53,97.87,90.49,85.18,79.97,73.61,67.66,61.92,55.63,48.83,41.98,32.22,23.10,15.18,8.75,5.58,2.83,1.29,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.12,2.27,3.96,5.78,7.29,8.39,9.68,12.25,16.69,21.81,28.52,35.58,42.10,47.16,52.44,57.38,62.42,68.06,73.77,79.41,84.77,89.89,95.26,101.34,108.06,114.65,120.19,126.48,132.52,137.94,142.51,146.28,149.75,152.49,154.52,156.30,158.03,157.00,153.48,148.32,143.48,138.01,132.45,127.34,123.34,118.70,113.20,106.86,99.71,92.34,86.80,81.79,76.12,69.80,64.39,58.04,50.49,42.75,34.09,25.80,18.05,11.30,7.59,4.58,2.92,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,2.42,3.10,4.14,5.48,7.15,8.36,9.68,12.18,16.50,21.68,28.75,35.47,41.15,46.12,51.07,55.72,60.57,66.22,72.20,78.35,84.27,89.79,95.13,101.19,107.82,114.32,119.99,126.93,132.51,137.27,141.69,145.39,148.65,151.13,152.95,154.74,156.56,155.54,152.37,148.23,144.01,139.04,133.58,128.11,123.76,118.97,113.74,107.91,101.15,94.62,88.81,83.41,77.99,71.84,65.46,58.25,50.38,43.00,35.88,28.84,21.84,15.17,9.96,6.30,3.69,1.94,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
